rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 e6 3 Nc3 Nf6 4 Nf3 Nbd7 5 cxd5,Queen's Gambit Declined-3 Knights Variation-Barmen Variation-Exchange Variation Deferred
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 e6 3 Nf3 c5,Queen's Pawn-Queen's Gambit Declined-Tarrasch Defence-Pseudo-Tarrasch Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 e6 3 Nf3 c5 4 cxd5 exd5 5 Bg5,Queen's Gambit Declined-Tarrasch Defence-Pseudo-Tarrasch Variation-Bishop Attack
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 e6 3 Nf3 c6 4 Nc3 dxc4 5 g3,Queen's Pawn-Queen's Gambit Declined-Anti-Noteboom Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 e6 3 Nf3 Nf6 4 Bg5,Queen's Pawn-Queen's Gambit Declined-Traditional Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 e6 3 Nf3 Nf6 4 Bg5 Bb4+,Queen's Pawn-Queen's Gambit Declined-Traditional Variation-Vienna Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 e6 3 Nf3 Nf6 4 Bg5 h6,Queen's Pawn-Queen's Gambit Declined-Traditional Variation-Capablanca-Duras Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 e6 3 Nf3 Nf6 4 Bg5 h6 5 Bxf6 Qxf6 6 Nc3 c6 7 Qb3,Queen's Gambit Declined-Traditional Variation-Capablanca-Duras Variation-Hastings Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 e6 3 Nf3 Nf6 4 Bg5 Nbd7 5 e3 c6 6 Nbd2,Queen's Pawn-Queen's Gambit Declined-Traditional Variation-Capablanca Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 e6 3 Nf3 Nf6 4 e3 c6 5 Nbd2,Queen's Pawn-Queen's Gambit Declined-Slav/Quiet Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 e6 3 Nf3 Nf6 4 e3 c6 5 Nbd2 g6,Queen's Pawn-Queen's Gambit Declined-Slav Variation-Spielmann Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 e6 3 Nf3 Nf6 4 e3 c6 5 Nbd2 Nbd7 6 Bd3,Queen's Pawn-Queen's Gambit Declined-Slav Variation-Breyer Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 e6 3 Nf3 Nf6 4 e3 c6 5 Nbd2 Nbd7 6 Bd3 c5,Queen's Gambit Declined-Slav Variation-Breyer Variation-Semmering Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 e6 3 Nf3 Nf6 4 e3 c6 5 Nbd2 Ne4 6 Bd3 f5,Queen's Pawn-Queen's Gambit Declined-Slav Variation-Stonewall Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 g6,Queen's Pawn-Queen's Gambit Declined-Alekhine Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 Nc6,Queen's Pawn-Queen's Gambit Declined-Chigorin's Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 Nc6 3 cxd5 Qxd5,Queen's Pawn-Queen's Gambit Declined-Chigorin Defence-Exchange Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 Nc6 3 cxd5 Qxd5 4 e3 e5 5 Nc3 Bb4 6 Bd2 Bxc3 7 Bxc3 exd4 8 Ne2,Queen's Gambit Declined-Chigorin Defence-Exchange Variation-Costa's Line
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 Nc6 3 Nc3 dxc4 4 Nf3,Queen's Pawn-Queen's Gambit Declined-Chigorin Defence-Janowski Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 Nc6 3 Nc3 e5,Queen's Pawn-Queen's Gambit Declined-Chigorin Defence-Tartakower Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 Nc6 3 Nc3 Nf6 4 Nf3 dxc4,Queen's Pawn-Queen's Gambit Declined-Chigorin Defence-Modern Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 Nc6 3 Nf3 Bg4,Queen's Pawn-Queen's Gambit Declined-Chigorin Defence-Main Line
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 Nc6 3 Nf3 Bg4 4 Qa4,Queen's Gambit Declined-Chigorin Defence-Main Line-Alekhine Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 Nc6 3 Nf3 e5,Queen's Pawn-Queen's Gambit Declined-Chigorin Defence-Lazard Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 Nf6,Queen's Pawn-Queen's Gambit Declined-Marshall Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 c4 Nf6 3 cxd5 c6,Queen's Pawn-Queen's Gambit Declined-Marshall Defence-Tan Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e3 c6 3 Bd3,Queen's Pawn-Stonewall Attack-Zukertort Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e3 e6 3 Bd3,Queen's Pawn-Stonewall Attack-Showalter Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e3 e6 3 Bd3 c5,Queen's Pawn-Stonewall Attack-Showalter Variation-Gunsberg Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e3 Nf6 3 Bd3,Queen's Pawn-Stonewall Attack-Pillsbury Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4,Queen's Pawn-Blackmar Diemer Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Bc4,Queen's Pawn-Blackmar Diemer Gambit-Fritz Attack
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Be3,Queen's Pawn-Blackmar Diemer Gambit-Diemer-Rosenberg Attack
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 f3,Queen's Pawn-Blackmar Diemer Gambit-Gedult Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 f3 exf3 4 Nxf3,Queen's Pawn-Blackmar Diemer Gambit-Blackmar Gambit #1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Bd7,Queen's Pawn-Blackmar Diemer Gambit Declined-Gedult Gambit-Grosshans Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Bf5,Queen's Pawn-Blackmar Diemer Gambit-Zeller Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Bf5 4 f3 Nf6 5 Bc4,Queen's Pawn-Blackmar Diemer Gambit-Zeller Defence-Soller Attack
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 e5,Queen's Pawn-Blackmar Diemer Gambit-Lemberger Countergambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 e5 4 Be3,Queen's Pawn-Blackmar Diemer Gambit-Lemberger Countergambit-Diemer Attack
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 e5 4 dxe5,Queen's Pawn-Blackmar Diemer Gambit-Lemberger Countergambit-Endgame Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 e5 4 Nge2,Queen's Pawn-Blackmar Diemer Gambit-Lemberger Countergambit-Rassmussen Attack
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 e5 4 Nxe4,Queen's Pawn-Blackmar Diemer Gambit-Lemberger Countergambit-Simple Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 e5 4 Qh5,Queen's Pawn-Blackmar Diemer Gambit-Lemberger Countergambit-Sneiders Attack
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 f5,Queen's Pawn-Blackmar Diemer Gambit-Netherlands Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 Be3,Queen's Pawn-Blackmar Diemer Gambit-Studier-Rasa Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 Bg5,Queen's Pawn-Blackmar Diemer Gambit-Von Popiel Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 Bg5 Bf5 5 Bxf6 exf6 6 g4 Bg6 7 Qe2 Bb4 8 Qb5+,Queen's Pawn-Blackmar Diemer Gambit-Von Popiel Gambit-Zilbermints Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 Bf5,Queen's Pawn-Blackmar Diemer Gambit-Vienna Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 c5,Queen's Pawn-Blackmar Diemer Gambit Declined-Brombacher Countergambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 c6,Queen's Pawn-Blackmar Diemer Gambit Declined-O'Kelly Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 e3,Queen's Pawn-Blackmar Diemer Gambit Declined-Langeheinecke Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 e5,Queen's Pawn-Blackmar Diemer Gambit Declined-Elbert Countergambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 e6,Queen's Pawn-Blackmar Diemer Gambit Declined-Weinsbach Declination
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Nxf3 b6,Queen's Pawn-Blackmar Diemer Gambit-Ritter Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Nxf3 Bf5,Queen's Pawn-Blackmar Diemer Gambit-Tartakower Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Nxf3 Bg4,Queen's Pawn-Blackmar Diemer Gambit-Teichmann Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Nxf3 c5,Queen's Pawn-Blackmar Diemer Gambit-Kaulich Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Nxf3 c6,Queen's Pawn-Blackmar Diemer Gambit-Ziegler Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Nxf3 e6,Queen's Pawn-Blackmar Diemer Gambit-Euwe Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Nxf3 e6 6 Bg5 Be7 7 Bd3 Nc6 8 0-0 Nxd4 9 Kh1,Queen's Pawn-Blackmar Diemer Gambit-Euwe Defence-Zilbermints Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Nxf3 g6,Queen's Pawn-Blackmar Diemer Gambit-Bogoljubov Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Nxf3 g6 6 Bc4 Bg7 7 0-0 0-0 8 Kh1,Queen's Pawn-Blackmar Diemer Gambit-Bogoljubov Defence-Kloss Attack
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Nxf3 g6 6 Bc4 Bg7 7 0-0 0-0 8 Qe1,Queen's Pawn-Blackmar Diemer Gambit-Bogoljubov Defence-Studier Attack
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Nxf3 g6 6 Bc4 Bg7 7 h4,Queen's Pawn-Blackmar Diemer Gambit-Bogoljubov Defence-Mad Dog Attack
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Nxf3 g6 6 Bc4 Bg7 7 Ne5,Queen's Pawn-Blackmar Diemer Gambit-Bogoljubov Defence-Nimzowitsch Attack
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Nxf3 h5,Queen's Pawn-Blackmar Diemer Gambit-Rook Pawn Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Nxf3 Nbd7,Queen's Pawn-Blackmar Diemer Gambit-Schlutter Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Nxf3 Nc6,Queen's Pawn-Blackmar Diemer Gambit-Pietrowsky Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Qxf3,Queen's Pawn-Blackmar Diemer Gambit-Ryder Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 exf3 5 Qxf3 Qxd4 6 Be3 Qb4 7 0-0-0 Bg4 8 Nb5,Queen's Pawn-Blackmar Diemer Gambit-Ryder Gambit-Halosar Trap
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 e4 dxe4 3 Nc3 Nf6 4 f3 Nc6,Queen's Pawn-Blackmar Diemer Gambit Declined-Lamb Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 f4,Queen's Pawn-Mason's Attack
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 g3,Queen's Pawn-Czyzewski Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 g4,Queen's Pawn-Zurich Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3,Queen's Pawn-Chigorin/Veresov Attack
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 b6 3 a4 Nd7,Queen's Pawn-Chigorin Attack-Cologne Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Bf5,Queen's Pawn-Chigorin Attack-Alburt Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Bg4,Queen's Pawn-Chigorin Attack-Anti-Veresov Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 c5,Queen's Pawn-Chigorin Attack-Irish Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 e5,Queen's Pawn-Chigorin Attack-Shaviliuk Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 f5,Queen's Pawn-Chigorin Attack-Dutch System
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 g6 3 Nf3 Bg7,Queen's Pawn-Chigorin Attack-Fianchetto Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 h5,Queen's Pawn-Chigorin Attack-Shropshire Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 Bg5,Queen's Pawn-Chigorin Attack-Richter-Veresov Attack
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 Bg5 Bf5 4 Bxf6,Queen's Pawn-Chigorin Attack-Richter-Veresov Attack-Veresov Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 Bg5 Bf5 4 f3,Queen's Pawn-Chigorin Attack-Richter-Veresov Attack-Richter Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 Bg5 e6 4 Nf3,Queen's Pawn-Chigorin Attack-Richter-Veresov Attack-Classical Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 Bg5 Nbd7 4 Nf3,Queen's Pawn-Chigorin Attack-Richter-Veresov Attack-2 Knights System
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 Bg5 Nbd7 4 Nf3 g6,Queen's Pawn-Richter-Veresov Attack-2 Knights System-Gruenfeld Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 Bg5 Ne4,Queen's Pawn-Chigorin Attack-Richter-Veresov Attack-Boyce Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 e4,Queen's Pawn-Chigorin Attack-Blackmar-Diemer Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 e4 dxe4 4 Bg5,Queen's Pawn-Chigorin Attack-Blackmar-Diemer Gambit-Popiel Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 e4 dxe4 4 f3 Bf5,Queen's Pawn-Chigorin Attack-Blackmar-Diemer Gambit-Vienna Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 e4 dxe4 4 f3 exf3 5 Nxf3 Bg4,Queen's Pawn-Chigorin Attack-Blackmar-Diemer Gambit-Teichmann Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 e4 dxe4 4 f3 exf3 5 Nxf3 c6,Queen's Pawn-Chigorin Attack-Blackmar-Diemer Gambit-O'Kelly Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 e4 dxe4 4 f3 exf3 5 Nxf3 e6,Queen's Pawn-Chigorin Attack-Blackmar-Diemer Gambit-Euwe Defence
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 e4 dxe4 4 f3 exf3 5 Nxf3 g6,Queen's Pawn-Chigorin Attack-Blackmar-Diemer Gambit-Bogolubov Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 e4 dxe4 4 f3 exf3 5 Nxf3 g6 6 Bc4 Bg7 7 0-0 0-0 8 Qe1,Queen's Pawn-Blackmar-Diemer Gambit-Bogolubov Variation-Studier Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 e4 dxe4 4 f3 exf3 5 Qxf3,Queen's Pawn-Chigorin Attack-Blackmar-Diemer Gambit-Ryder Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 e4 e5,Queen's Pawn-Chigorin Attack-Blackmar-Diemer Gambit-Lemberg Countergambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 e4 Nxe4,Queen's Pawn-Chigorin Attack-Blackmar-Diemer Gambit-Hübsch Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nc3 Nf6 3 f3,Queen's Pawn-Chigorin Attack-Richter Attack
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3,Queen's Pawn-Grunfeld Reversed/Zukertort Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 Bg4,Queen's Pawn-Grunfeld Reversed-Anti-Torre Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 c5,Queen's Pawn-Grunfeld Reversed-Krause/Reversed Queen's Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 c5 3 g3 cxd4 4 Bg2,Queen's Pawn-Grunfeld Reversed-Krause Gambit-Chandler Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 c6 3 c4 e6 4 Nc3 dxc4 5 g3,Queen's Pawn-Grunfeld Reversed-Anti-Noteboom Gambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 Nc6,Queen's Pawn-Grunfeld Reversed-Chigorin Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 Nf6,Queen's Pawn-Grunfeld Reversed-Symmetrical Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 Nf6 3 Bf4,Queen's Pawn-Grunfeld Reversed-Symmetrical Variation-Queen's Bishop Game/London System
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 Nf6 3 Bf4 c5 4 e3 Qb6 5 Nc3,Queen's Pawn-Symmetrical Variation-Queen's Bishop Game-Poisoned Pawn Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 Nf6 3 Bg5,Queen's Pawn-Grunfeld Reversed-Symmetrical Variation-Torre/Tartakower Attack
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 Nf6 3 Bg5 e6 4 e3 c5 5 c3 Qb6,Queen's Pawn-Symmetrical Variation-Torre Attack-Breyer Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 Nf6 3 Bg5 g6,Queen's Pawn-Symmetrical Variation-Torre Attack-Gruenfeld Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 Nf6 3 Bg5 g6 4 e3 Bg7 5 Nbd2 0-0,Queen's Pawn-Torre Attack-Gruenfeld Variation-Main Line
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 Nf6 3 Bg5 Ne4,Queen's Pawn-Symmetrical Variation-Torre Attack-Gossip Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 Nf6 3 c4 b5,Queen's Pawn-Grunfeld Reversed-Symmetrical Variation-Zilbermints Countergambit
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 Nf6 3 c4 dxc4,Queen's Pawn-Grunfeld Reversed-Symmetrical Variation-Queen's Gambit Accepted Deferred
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 Nf6 3 e3 (e6 4 Bd3 c5 5 c3),Queen's Pawn-Grunfeld Reversed-Symmetrical Variation-Colle/Closed System
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 Nf6 3 e3 Bf5,Queen's Pawn-Symmetrical Variation-Colle System-Anti-Colle Variation
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,1 d4 d5 2 Nf3 Nf6 3 e3 Bf5 4 Bd3 e6,Queen's Pawn-Colle System-Anti-Colle Variation-Alekhine Variation
